;mean;min;max;diag
18868;134.72497777777778;1;240;Normal
18869;118.24888888888889;0;250;Normal
18870;127.1896888888889;0;249;Normal
18871;177.1287111111111;0;246;Normal
18872;98.87537777777777;13;157;Normal
18873;168.40195555555556;2;240;Normal
18874;136.85777777777778;0;239;Normal
18875;89.45688888888888;0;249;Normal
18876;106.55484444444444;0;245;Normal
18877;73.30435555555556;5;174;Normal
18878;163.14293333333333;0;221;Normal
18879;107.96622222222223;0;249;Normal
18880;77.35857777777778;0;248;Normal
18881;117.65848888888888;0;246;Normal
18882;159.44;8;225;Normal
18883;121.12693333333333;0;248;Normal
18884;132.62382222222223;0;247;Normal
18885;183.8304;5;247;Normal
18886;122.2496;0;240;Normal
18887;102.0592;0;152;Normal
18888;102.78862222222222;10;199;Normal
18889;80.53617777777778;15;160;Normal
18890;157.43182222222222;0;248;Normal
18891;123.00177777777778;0;250;Normal
18892;115.0592;0;248;Normal
18893;116.8496;0;239;Normal
18894;115.97866666666667;2;222;Normal
18895;121.95484444444445;0;246;Normal
18896;113.18808888888888;0;249;Normal
18897;154.1424;17;239;Normal
18898;135.44515555555554;0;233;Normal
18899;152.11822222222222;0;245;Normal
18900;128.03146666666666;0;238;Normal
18901;129.6775111111111;0;247;Normal
18902;114.73084444444444;0;248;Normal
18903;154.88195555555555;7;243;Normal
18904;149.57564444444444;0;239;Normal
18905;163.6464;6;240;Normal
18906;124.23235555555556;0;239;Normal
18907;167.24426666666668;3;241;Normal
18908;94.8792888888889;16;154;Normal
18909;153.10613333333333;0;246;Normal
18910;114.97244444444445;0;234;Normal
18911;107.35768888888889;0;231;Normal
18912;125.28568888888888;0;249;Normal
18913;130.12106666666668;0;247;Normal
18914;120.23644444444444;0;247;Normal
18915;181.5688888888889;2;241;Normal
18916;109.30044444444444;0;153;Normal
18917;122.07591111111111;0;240;Normal
18918;103.8407111111111;0;244;Normal
18919;124.98026666666667;0;211;Normal
18920;112.4439111111111;0;254;Normal
18921;107.00302222222223;0;242;Normal
18922;122.80444444444444;0;217;Normal
18923;109.19591111111112;2;210;Normal
18924;179.8352;11;250;Normal
18925;133.6496;0;244;Normal
18926;161.3216;6;243;Normal
18927;114.06648888888888;0;247;Normal
18928;122.72195555555555;0;247;Normal
18929;145.01137777777777;4;249;Normal
18930;124.66453333333334;0;239;Normal
18931;115.50257777777777;0;240;Normal
18932;141.11893333333333;0;242;Normal
18933;121.5128888888889;0;243;Normal
18934;105.45653333333334;0;255;Normal
18935;167.15857777777777;1;244;Normal
18936;139.0695111111111;0;247;Normal
18937;134.54577777777777;0;251;Normal
18938;158.6760888888889;0;227;Normal
18939;175.8392888888889;2;245;Normal
18940;136.4199111111111;0;246;Normal
18941;98.12373333333333;0;251;Normal
18942;165.78275555555555;22;241;Normal
18943;134.6;0;197;Normal
18944;151.92337777777777;1;252;Normal
18945;93.32355555555556;0;252;Normal
18946;119.0663111111111;0;242;Normal
18947;164.904;4;241;Normal
18948;122.31911111111111;0;241;Normal
18949;164.02613333333332;4;241;Normal
18950;117.29528888888889;0;241;Normal
18951;129.5704888888889;0;227;Normal
18952;106.05208888888889;1;207;Normal
18953;148.61884444444445;17;247;Normal
18954;136.6928;0;235;Normal
18955;130.68;0;243;Normal
18956;99.87413333333333;0;241;Normal
18957;149.9854222222222;4;226;Normal
18958;168.3975111111111;15;246;Normal
18959;137.64391111111112;0;249;Normal
18960;114.00675555555556;0;247;Normal
18961;146.59928888888888;0;241;Normal
18962;158.16302222222222;0;245;Normal
18963;134.8544;0;242;Normal
18964;96.24177777777778;0;247;Normal
18965;135.89457777777778;0;249;Normal
18966;140.60586666666666;0;229;Normal
18967;131.38346666666666;0;231;Normal
18968;117.70542222222223;0;249;Normal
18969;138.76177777777778;11;245;Normal
18970;180.46115555555556;0;242;Normal
18971;101.92515555555556;0;241;Normal
18972;116.62133333333334;0;243;Normal
18973;108.6416;0;248;Normal
18974;140.60853333333333;9;221;Normal
18975;111.42844444444444;0;238;Normal
18976;118.49902222222222;0;240;Normal
18977;100.6304;0;221;Normal
18978;161.93777777777777;2;241;Normal
18979;108.93244444444444;0;253;Normal
18980;151.43555555555557;10;225;Normal
18981;150.21848888888888;0;251;Normal
18982;118.71306666666666;0;249;Normal
18983;121.91146666666667;0;244;Normal
18984;128.24355555555556;0;234;Normal
18985;123.10826666666667;0;242;Normal
18986;104.19982222222222;0;245;Normal
18987;136.46542222222223;0;246;Normal
18988;115.64355555555555;0;239;Normal
18989;132.0385777777778;0;240;Normal
18990;109.38702222222223;0;246;Normal
18991;100.6976;0;246;Normal
18992;142.43573333333333;0;202;Normal
18993;146.9192888888889;0;250;Normal
18994;117.46826666666666;0;247;Normal
18995;119.04835555555556;1;212;Normal
18996;149.00284444444443;0;240;Normal
18997;138.63608888888888;12;227;Normal
18998;128.63395555555556;0;248;Normal
18999;119.91626666666667;0;252;Normal
19000;164.17315555555555;0;249;Normal
19001;149.93991111111112;0;246;Normal
19002;96.32693333333333;0;241;Normal
19003;175.2984888888889;6;250;Normal
19004;129.7768888888889;0;248;Normal
19005;124.04568888888889;0;250;Normal
19006;160.91715555555555;1;251;Normal
19007;125.07697777777778;0;247;Normal
19008;104.4935111111111;0;242;Normal
19009;118.25422222222223;0;246;Normal
19010;97.21724444444445;0;249;Normal
19011;109.62044444444444;2;198;Normal
19012;145.2248888888889;0;245;Normal
19013;117.04195555555556;0;248;Normal
19014;167.19644444444444;5;240;Normal
19015;160.5968;4;225;Normal
19016;137.0704;0;187;Normal
19017;106.92373333333333;0;227;Normal
19018;160.3144888888889;14;241;Normal
19019;100.75342222222223;0;255;Normal
19020;89.78897777777777;0;231;Normal
19021;122.76177777777778;0;240;Normal
19022;145.88586666666666;0;244;Normal
19023;121.77404444444444;0;241;Normal
19024;95.88533333333334;3;155;Normal
19025;144.22133333333332;0;250;Normal
19026;180.73884444444445;0;246;Normal
19027;137.6448;0;247;Normal
19028;85.9400888888889;0;249;Normal
19029;100.5543111111111;0;243;Normal
19030;174.64728888888888;4;247;Normal
19031;115.72462222222222;0;240;Normal
19032;110.66897777777778;0;243;Normal
19033;115.7063111111111;2;221;Normal
19034;131.1479111111111;0;249;Normal
19035;118.78453333333333;0;249;Normal
19036;104.20231111111111;1;216;Normal
19037;140.64977777777779;0;241;Normal
19038;182.52462222222223;5;253;Normal
19039;108.24906666666666;0;223;Normal
19040;113.2007111111111;0;244;Normal
19041;118.44835555555555;0;237;Normal
19042;107.31786666666666;0;246;Normal
19043;154.92213333333333;0;240;Normal
19044;108.53724444444444;0;217;Normal
19045;165.61884444444445;0;250;Normal
19046;174.20604444444444;3;245;Normal
19047;128.54044444444443;0;236;Normal
19048;121.82844444444444;0;243;Normal
19049;121.82808888888889;0;248;Normal
19050;123.3152;0;246;Normal
19051;126.92248888888889;0;248;Normal
19052;115.35697777777777;0;242;Normal
19053;126.63804444444445;0;192;Normal
19054;174.77831111111112;2;250;Normal
19055;118.9032888888889;0;249;Normal
19056;104.28426666666667;0;249;Normal
19057;116.50168888888889;0;242;Normal
19058;124.6736;0;249;Normal
19059;112.8608;0;248;Normal
19060;131.44586666666666;0;242;Normal
19061;104.8432;4;161;Normal
19062;141.50026666666668;0;239;Normal
19063;119.65653333333333;0;243;Normal
19064;112.21475555555556;0;220;Normal
19065;121.20142222222222;0;247;Normal
19066;117.48728888888888;0;248;Normal
19067;126.89102222222222;0;237;Normal
19068;120.50026666666666;0;241;Normal
19069;103.27982222222222;0;255;Normal
19070;144.4657777777778;0;249;Normal
19071;103.31146666666666;0;203;Normal
19072;134.79235555555556;0;255;Normal
19073;110.38684444444445;0;227;Normal
19074;145.49635555555557;11;222;Normal
19075;176.05155555555555;2;247;Normal
19076;135.98133333333334;0;247;Normal
19077;91.41724444444445;0;194;Normal
19078;116.968;0;249;Normal
19079;105.59271111111111;0;199;Normal
19080;122.96373333333334;0;242;Normal
19081;151.94257777777779;8;246;Normal
19082;104.04693333333333;0;255;Normal
19083;122.27182222222223;0;243;Normal
19084;120.64533333333334;0;246;Normal
19085;142.9984;0;250;Normal
19086;186.5488;0;244;Normal
19087;105.87128888888888;0;237;Normal
19088;133.8624;0;240;Normal
19089;133.9432888888889;0;235;Normal
19090;147.19146666666666;0;250;Normal
19091;137.27235555555555;0;246;Normal
19092;133.33333333333334;0;250;Normal
19093;154.2817777777778;0;243;Normal
19094;133.808;0;246;Normal
19095;120.68817777777778;0;242;Normal
19096;167.7735111111111;3;246;Normal
19097;125.07128888888889;0;237;Normal
19098;125.03271111111111;0;242;Normal
19099;121.52817777777778;0;252;Normal
19100;95.44924444444445;0;234;Normal
19101;109.75253333333333;0;204;Normal
19102;157.56977777777777;0;244;Normal
19103;136.75875555555555;0;240;Normal
19104;98.2176;0;238;Normal
19105;110.43608888888889;0;156;Normal
19106;118.72;0;248;Normal
19107;125.37991111111111;0;241;Normal
19108;130.21262222222222;0;242;Normal
19109;111.93333333333334;0;252;Normal
19110;144.7536;0;241;Normal
19111;167.92764444444444;11;244;Normal
19112;154.85333333333332;0;212;Normal
19113;114.76568888888889;0;206;Normal
19114;123.18417777777778;0;249;Normal
19115;152.2096;0;248;Normal
19116;113.73262222222222;0;239;Normal
19117;116.5239111111111;0;245;Normal
19118;166.55555555555554;3;241;Normal
19119;116.67111111111112;0;248;Normal
19120;153.56942222222222;0;248;Normal
19121;137.49706666666665;0;247;Normal
19122;111.69635555555556;0;203;Normal
19123;171.06328888888888;0;246;Normal
19124;157.90328888888888;5;250;Normal
19125;122.48391111111111;0;250;Normal
19126;145.07982222222222;1;237;Normal
19127;162.57137777777777;2;253;Normal
19128;113.5104;0;223;Normal
19129;112.43857777777778;0;241;Normal
19130;132.67111111111112;1;241;Normal
19131;149.59751111111112;6;231;Normal
19132;130.92124444444445;0;240;Normal
19133;156.08764444444444;5;252;Normal
19134;137.6727111111111;0;237;Normal
19135;112.96551111111111;0;240;Normal
19136;140.72088888888888;0;246;Normal
19137;102.88408888888888;0;241;Normal
19138;111.29706666666667;0;246;Normal
19139;94.20906666666667;0;244;Normal
19140;119.28408888888889;0;242;Normal
19141;166.51413333333332;2;241;Normal
19142;126.52444444444444;0;236;Normal
19143;122.62062222222222;0;238;Normal
19144;145.2008888888889;0;251;Normal
19145;129.12462222222223;0;249;Normal
19146;113.05635555555556;0;254;Normal
19147;153.02471111111112;11;225;Normal
19148;126.87573333333333;0;248;Normal
19149;103.14755555555556;3;207;Normal
19150;122.32693333333333;0;240;Normal
19151;130.1472;1;231;Normal
19152;98.43271111111112;0;246;Normal
19153;148.2782222222222;10;240;Normal
19154;90.14791111111111;0;255;Normal
19155;109.2679111111111;0;209;Normal
19156;104.74631111111111;0;255;Normal
19157;165.50542222222222;9;250;Normal
19158;122.40391111111111;0;246;Normal
19159;122.44515555555556;0;239;Normal
19160;124.69528888888888;0;243;Normal
19161;114.58417777777778;0;240;Normal
19162;123.90435555555555;0;255;Normal
19163;169.22737777777778;0;234;Normal
19164;130.27733333333333;0;249;Normal
19165;109.40568888888889;0;237;Normal
19166;134.31466666666665;0;240;Normal
19167;152.89422222222223;0;214;Normal
19168;123.23466666666667;0;246;Normal
19169;108.08497777777778;0;249;Normal
19170;133.62346666666667;0;250;Normal
19171;124.20035555555556;0;239;Normal
19172;119.01226666666666;0;245;Normal
19173;118.76231111111112;0;246;Normal
19174;144.84142222222223;2;242;Normal
19175;106.28444444444445;0;211;Normal
19176;109.55537777777778;0;206;Normal
19177;127.19893333333333;0;249;Normal
19178;133.9895111111111;0;233;Normal
19179;134.70862222222223;0;248;Normal
19180;133.15235555555554;13;236;Normal
19181;166.51644444444443;3;242;Normal
19182;156.00782222222222;0;243;Normal
19183;124.50933333333333;0;245;Normal
19184;136.41973333333334;0;199;Normal
19185;123.55182222222223;0;248;Normal
19186;118.53848888888889;0;246;Normal
19187;112.32515555555555;0;162;Normal
19188;134.01706666666666;0;237;Normal
19189;139.73386666666667;0;243;Normal
19190;136.82933333333332;0;240;Normal
19191;163.72337777777778;27;244;Normal
19192;160.32373333333334;0;242;Normal
19193;127.8688;0;240;Normal
19194;135.62844444444445;0;247;Normal
19195;156.24533333333332;6;242;Normal
19196;128.7422222222222;2;219;Normal
19197;145.01208888888888;14;250;Normal
19198;179.22826666666666;14;251;Normal
19199;116.97404444444444;0;253;Normal
19200;112.62364444444444;0;239;Normal
19201;147.07075555555556;0;255;Normal
19202;112.17244444444445;0;242;Normal
19203;156.8248888888889;7;234;Normal
19204;137.6190222222222;0;245;Normal
19205;170.20106666666666;0;253;Normal
19206;126.5312;0;248;Normal
19207;165.10186666666667;0;246;Normal
19208;128.19626666666667;0;244;Normal
19209;154.15413333333333;0;254;Normal
19210;113.88391111111112;0;233;Normal
19211;135.66026666666667;0;247;Normal
19212;129.9264;0;240;Normal
19213;62.809244444444445;0;255;Normal
19214;132.6977777777778;4;231;Normal
19215;115.14826666666667;0;244;Normal
19216;133.13635555555555;0;186;Normal
19217;122.16835555555555;0;243;Normal
19218;108.83111111111111;0;249;Normal
19219;111.65617777777778;0;242;Normal
19220;104.14542222222222;0;239;Normal
19221;107.61386666666667;0;235;Normal
19222;154.8935111111111;0;249;Normal
19223;128.7825777777778;1;225;Normal
19224;117.01173333333334;0;248;Normal
19225;133.44817777777777;0;250;Normal
19226;167.64622222222224;1;244;Normal
19227;103.56355555555555;0;244;Normal
19228;136.84088888888888;0;248;Normal
19229;108.91093333333333;0;246;Normal
19230;111.53991111111111;0;246;Normal
19231;114.27555555555556;0;214;Normal
19232;114.71502222222222;0;248;Normal
19233;103.62506666666667;0;228;Normal
19234;146.9592888888889;0;252;Normal
19235;102.76302222222222;10;180;Normal
19236;129.8177777777778;0;223;Normal
19237;125.31377777777777;5;234;Normal
19238;155.3632;0;250;Normal
19239;114.59537777777778;0;245;Normal
19240;164.5664;0;244;Normal
19241;120.63982222222222;0;243;Normal
19242;165.18897777777778;10;244;Normal
19243;118.36657777777778;0;220;Normal
19244;149.39057777777776;0;222;Normal
19245;111.5088;0;252;Normal
19246;93.09653333333333;0;247;Normal
19247;111.12533333333333;0;241;Normal
19248;99.56871111111111;0;248;Normal
19249;115.94275555555555;2;218;Normal
19250;116.14702222222222;0;204;Normal
19251;104.80693333333333;0;245;Normal
19252;138.71875555555556;2;227;Normal
19253;112.02595555555556;0;163;Normal
19254;119.05013333333333;0;244;Normal
19255;127.54951111111112;0;248;Normal
19256;175.74897777777778;3;236;Normal
19257;104.81884444444445;0;254;Normal
19258;122.2487111111111;0;249;Normal
19259;121.97866666666667;0;241;Normal
19260;168.80373333333333;2;244;Normal
19261;141.47786666666667;0;208;Normal
19262;108.61884444444445;0;220;Normal
19263;129.77777777777777;0;249;Normal
19264;114.7968;0;215;Normal
19265;142.1857777777778;0;236;Normal
19266;102.27004444444445;0;251;Normal
19267;145.82933333333332;4;240;Normal
19268;105.6368;0;231;Normal
19269;153.63253333333333;0;212;Normal
19270;113.05013333333333;0;242;Normal
19271;120.71342222222222;0;216;Normal
19272;136.52817777777778;0;248;Normal
19273;105.93635555555555;0;244;Normal
19274;115.52;0;245;Normal
19275;167.7240888888889;6;244;Normal
19276;111.62613333333333;0;240;Normal
19277;141.0087111111111;0;250;Normal
19278;150.18897777777778;4;224;Normal
19279;162.82346666666666;5;252;Normal
19280;120.29173333333334;0;230;Normal
19281;107.07306666666666;0;227;Normal
19282;111.22026666666666;0;154;Normal
19283;120.05848888888889;0;245;Normal
19284;138.82062222222223;0;238;Normal
19285;121.40177777777778;0;219;Normal
19286;133.4177777777778;0;246;Normal
19287;101.52071111111111;0;242;Normal
19288;129.4903111111111;0;238;Normal
19289;178.57546666666667;5;252;Normal
19290;107.8144;0;250;Normal
19291;126.04995555555556;1;220;Normal
19292;138.06826666666666;0;238;Normal
19293;158.41564444444444;4;241;Normal
19294;144.7104;0;244;Normal
19295;170.76213333333334;4;244;Normal
19296;171.47626666666667;9;243;Normal
19297;113.7127111111111;0;248;Normal
19298;137.6736;0;247;Normal
19299;146.06097777777777;5;235;Normal
19300;123.77635555555555;0;242;Normal
19301;154.12355555555555;4;240;Normal
19302;158.56302222222223;0;241;Normal
19303;124.36942222222223;0;243;Normal
19304;103.28675555555556;0;242;Normal
19305;104.59768888888888;0;241;Normal
19306;106.48177777777778;0;248;Normal
19307;160.57564444444444;4;252;Normal
19308;137.51466666666667;0;242;Normal
19309;106.59128888888888;0;243;Normal
19310;123.83377777777778;0;209;Normal
19311;110.96035555555555;0;200;Normal
19312;114.1376;0;245;Normal
19313;109.8432;1;203;Normal
19314;123.2024888888889;0;239;Normal
19315;124.78204444444444;0;245;Normal
19316;131.86595555555556;9;198;Normal
19317;116.55395555555556;0;222;Normal
19318;99.4528;0;247;Normal
19319;152.52355555555556;11;239;Normal
19320;119.82168888888889;0;239;Normal
19321;136.87253333333334;0;253;Normal
19322;136.49884444444444;0;243;Normal
19323;125.01191111111112;0;249;Normal
19324;152.50293333333335;0;242;Normal
19325;123.71822222222222;0;251;Normal
19326;125.54168888888888;0;248;Normal
19327;110.8864;0;201;Normal
19328;166.42737777777776;5;242;Normal
19329;114.2791111111111;0;240;Normal
19330;127.62115555555556;0;225;Normal
19331;165.48;0;244;Normal
19332;117.02133333333333;0;255;Normal
19333;117.11093333333334;0;239;Normal
19334;159.87093333333334;6;241;Normal
19335;134.07964444444445;0;238;Normal
19336;154.02542222222223;0;229;Normal
19337;162.46915555555555;14;251;Normal
19338;130.81244444444445;0;229;Normal
19339;185.31075555555555;4;252;Normal
19340;115.67111111111112;0;216;Normal
19341;135.35431111111112;0;250;Normal
19342;114.32195555555556;0;245;Normal
19343;123.11484444444444;0;252;Normal
19344;176.544;0;240;Normal
19345;155.74364444444444;2;241;Normal
19346;118.57973333333334;0;245;Normal
19347;122.07075555555555;4;214;Normal
19348;117.84764444444444;0;243;Normal
19349;120.89617777777778;0;248;Normal
19350;113.41546666666666;0;240;Normal
19351;164.15911111111112;4;250;Normal
19352;117.63555555555556;0;250;Normal
19353;139.29813333333334;0;247;Normal
19354;113.65884444444444;0;225;Normal
19355;171.71733333333333;10;250;Normal
19356;115.10382222222222;0;241;Normal
19357;132.00515555555555;0;238;Normal
19358;162.97902222222223;12;244;Normal
19359;110.56746666666666;0;240;Normal
19360;167.09866666666667;4;242;Normal
19361;140.44657777777778;0;249;Normal
19362;126.97635555555556;0;240;Normal
19363;158.07235555555556;4;232;Normal
19364;128.8336;0;240;Normal
19365;114.00053333333334;0;237;Normal
19366;143.77404444444446;0;243;Normal
19367;47.284977777777776;0;226;Normal
19368;114.08942222222223;0;250;Normal
19369;106.46862222222222;0;239;Normal
19370;109.3072;0;204;Normal
19371;134.00106666666667;0;249;Normal
19372;166.168;7;243;Normal
19373;118.52728888888889;0;249;Normal
19374;177.66293333333334;6;238;Normal
19375;154.60657777777777;0;235;Normal
19376;138.4295111111111;0;249;Normal
19377;120.82595555555555;0;253;Normal
19378;165.616;1;241;Normal
19379;126.13368888888888;0;234;Normal
19380;110.37262222222222;0;240;Normal
19381;118.56693333333334;0;249;Normal
19382;146.70222222222222;3;237;Normal
19383;135.9608888888889;0;244;Normal
19384;117.97475555555556;0;239;Normal
19385;150.35235555555556;8;239;Normal
19386;121.7448888888889;0;246;Normal
19387;134.43804444444444;0;249;Normal
19388;128.03057777777778;0;241;Normal
19389;119.6064;0;251;Normal
19390;179.99537777777778;2;253;Normal
19391;111.77653333333333;0;249;Normal
19392;130.2352;0;246;Normal
19393;163.1806222222222;7;232;Normal
19394;127.71395555555556;0;247;Normal
19395;137.61564444444446;0;246;Normal
19396;127.01564444444445;0;247;Normal
19397;110.75217777777777;0;243;Normal
19398;165.76888888888888;0;234;Normal
19399;128.6503111111111;0;237;Normal
19400;103.95928888888889;0;255;Normal
19401;151.66951111111112;0;247;Normal
19402;132.95128888888888;0;248;Normal
19403;164.94826666666665;6;243;Normal
19404;133.76693333333333;0;248;Normal
19405;113.24426666666666;0;221;Normal
19406;125.64177777777778;0;249;Normal
19407;84.77848888888889;0;244;Normal
19408;136.03875555555555;0;241;Normal
19409;162.85244444444444;2;242;Normal
19410;121.37653333333333;0;235;Normal
19411;130.08177777777777;0;243;Normal
19412;117.96266666666666;0;219;Normal
19413;115.92871111111111;0;206;Normal
19414;155.92675555555556;8;243;Normal
19415;110.55626666666667;0;250;Normal
19416;148.8832;0;247;Normal
19417;110.7448888888889;0;250;Normal
19418;134.3232;0;219;Normal
19419;151.47395555555556;0;250;Normal
19420;104.77653333333333;0;161;Normal
19421;112.96924444444444;0;247;Normal
19422;117.7872;0;248;Normal
19423;135.37884444444444;0;206;Normal
19424;171.79253333333332;5;243;Normal
19425;128.73173333333332;0;242;Normal
19426;141.46453333333332;0;238;Normal
19427;103.42968888888889;0;233;Normal
19428;149.13902222222222;11;246;Normal
19429;100.23608888888889;0;236;Normal
19430;140.87466666666666;0;243;Normal
19431;153.05564444444445;0;243;Normal
19432;119.77546666666667;0;239;Normal
19433;131.70453333333333;0;248;Normal
19434;161.33546666666666;0;231;Normal
19435;132.4600888888889;9;238;Normal
19436;114.11982222222223;0;248;Normal
19437;118.16302222222222;0;247;Normal
19438;186.11111111111111;1;252;Normal
19439;115.50631111111112;0;249;Normal
19440;122.80195555555555;0;242;Normal
19441;94.06702222222222;0;239;Normal
19442;117.77031111111111;0;249;Normal
19443;109.92888888888889;0;237;Normal
19444;134.24444444444444;0;247;Normal
19445;158.94791111111113;0;239;Normal
19446;109.07288888888888;0;251;Normal
19447;107.81226666666667;0;239;Normal
19448;112.18648888888889;0;202;Normal
19449;160.83466666666666;2;240;Normal
19450;143.33617777777778;0;249;Normal
19451;80.79662222222223;0;255;Normal
19452;150.42862222222223;0;246;Normal
19453;118.6288;0;249;Normal
19454;141.37724444444444;0;226;Normal
19455;143.89777777777778;0;248;Normal
19456;149.89635555555554;7;240;Normal
19457;115.89368888888889;0;247;Normal
19458;147.55911111111112;0;243;Normal
19459;143.38577777777778;0;244;Normal
19460;105.63413333333334;18;170;Normal
19461;139.90275555555556;0;249;Normal
19462;134.9344;0;240;Normal
19463;118.51893333333334;0;247;Normal
19464;157.3480888888889;10;241;Normal
19465;98.92088888888888;0;242;Normal
19466;102.98684444444444;0;253;Normal
19467;133.16693333333333;0;249;Normal
19468;122.17671111111112;0;251;Normal
19469;108.60195555555555;0;244;Normal
19470;186.12088888888889;6;251;Normal
19471;133.92782222222223;0;245;Normal
19472;129.51857777777778;0;244;Normal
19473;143.46897777777778;0;249;Normal
19474;127.23573333333333;0;231;Normal
19475;147.56853333333333;4;246;Normal
19476;127.49404444444444;0;246;Normal
19477;124.4456888888889;0;249;Normal
19478;97.44248888888889;0;239;Normal
19479;127.99431111111112;0;250;Normal
19480;160.09813333333332;0;247;Normal
19481;162.24426666666668;0;242;Normal
19482;144.12071111111112;0;248;Normal
19483;130.1678222222222;0;241;Normal
19484;174.72035555555556;4;247;Normal
19485;149.55786666666665;0;239;Normal
19486;175.7351111111111;0;241;Normal
19487;135.88;0;252;Normal
19488;122.79591111111111;0;248;Normal
19489;118.86275555555555;0;211;Normal
19490;132.07715555555555;0;248;Normal
19491;112.89084444444444;0;237;Normal
19492;115.94933333333333;0;249;Normal
19493;125.19324444444445;0;249;Normal
19494;120.66755555555555;0;243;Normal
19495;133.46435555555556;0;225;Normal
19496;114.85493333333334;0;243;Normal
19497;119.9383111111111;0;221;Normal
19498;142.8576;3;227;Normal
19499;125.68195555555556;0;242;Normal
19500;106.05155555555555;0;248;Normal
19501;124.39022222222222;0;247;Normal
19502;127.43502222222222;0;242;Normal
19503;117.55111111111111;7;236;Normal
19504;92.9104;0;239;Normal
19505;117.65991111111111;0;255;Normal
19506;108.80906666666667;0;248;Normal
19507;116.01493333333333;0;249;Normal
19508;146.41404444444444;0;250;Normal
19509;173.8248888888889;5;242;Normal
19510;116.12391111111111;0;249;Normal
19511;110.93048888888889;0;240;Normal
19512;118.2992;0;222;Normal
19513;132.6119111111111;0;247;Normal
19514;118.59164444444444;0;243;Normal
19515;157.66666666666666;9;245;Normal
19516;167.6446222222222;1;252;Normal
19517;124.19964444444444;0;240;Normal
19518;129.84266666666667;0;247;Normal
19519;112.46346666666666;0;239;Normal
19520;113.18648888888889;0;237;Normal
19521;126.24444444444444;0;239;Normal
19522;126.39964444444445;0;247;Normal
19523;151.11964444444445;21;241;Normal
19524;106.26506666666667;0;251;Normal
19525;128.99217777777778;0;246;Normal
19526;115.88017777777777;0;243;Normal
19527;104.55982222222222;7;160;Normal
19528;138.39004444444444;0;240;Normal
19529;117.02044444444445;0;246;Normal
19530;165.58826666666667;10;248;Normal
19531;132.52622222222223;0;249;Normal
19532;121.16213333333333;0;232;Normal
19533;119.1416888888889;0;239;Normal
19534;110.58684444444444;0;242;Normal
19535;151.70026666666666;0;245;Normal
19536;152.62488888888888;0;253;Normal
19537;123.00142222222222;0;241;Normal
19538;125.30097777777777;0;248;Normal
19539;146.16124444444443;10;241;Normal
19540;106.64302222222223;2;153;Normal
19541;141.96195555555556;0;249;Normal
19542;102.50595555555556;0;249;Normal
19543;134.5808;0;232;Normal
19544;89.40515555555555;0;249;Normal
19545;89.69973333333333;0;253;Normal
19546;107.81706666666666;0;157;Normal
19547;113.47484444444444;0;243;Normal
19548;145.72497777777778;8;225;Normal
19549;118.44248888888889;0;249;Normal
19550;160.52764444444443;0;241;Normal
19551;122.41493333333334;0;248;Normal
19552;111.00977777777777;0;244;Normal
19553;109.32444444444444;0;253;Normal
19554;122.73333333333333;0;219;Normal
19555;167.30542222222223;5;247;Normal
19556;137.54293333333334;0;248;Normal
19557;111.87644444444445;0;243;Normal
19558;116.44071111111111;0;238;Normal
19559;131.82115555555555;0;245;Normal
19560;114.79431111111111;0;225;Normal
19561;117.98648888888889;0;249;Normal
19562;118.60853333333333;0;250;Normal
19563;118.7856;0;248;Normal
19564;102.43857777777778;0;152;Normal
19565;126.8768;0;241;Normal
19566;113.30026666666667;0;239;Normal
19567;127.62471111111111;0;245;Normal
19568;118.26133333333334;0;210;Normal
19569;106.12195555555556;0;240;Normal
19570;135.70222222222222;0;245;Normal
19571;121.37493333333333;0;245;Normal
19572;163.2752;0;236;Normal
19573;131.68622222222223;0;251;Normal
19574;126.6608;0;242;Normal
19575;108.61208888888889;0;209;Normal
19576;141.77457777777778;0;235;Normal
19577;175.1048888888889;5;235;Normal
19578;121.128;0;245;Normal
19579;159.26933333333332;7;243;Normal
19580;130.93404444444445;0;242;Normal
19581;110.76817777777778;0;249;Normal
19582;107.94097777777777;0;150;Normal
19583;109.51697777777778;0;246;Normal
19584;130.81955555555555;0;249;Normal
19585;124.696;0;251;Normal
19586;124.96853333333334;0;244;Normal
19587;153.34453333333335;0;244;Normal
19588;120.27075555555555;0;248;Normal
19589;129.4360888888889;0;242;Normal
19590;175.43626666666665;8;255;Normal
19591;100.52995555555556;14;163;Normal
19592;131.67946666666666;0;240;Normal
19593;113.72391111111111;0;220;Normal
19594;133.99466666666666;0;243;Normal
19595;129.15306666666666;0;247;Normal
19596;128.74862222222222;0;247;Normal
19597;125.3232;0;246;Normal
19598;119.33244444444445;0;246;Normal
19599;162.34595555555555;14;237;Normal
19600;126.00746666666667;0;231;Normal
19601;141.53511111111112;4;243;Normal
19602;155.77226666666667;1;242;Normal
19603;122.8464;0;242;Normal
19604;122.23324444444444;0;248;Normal
19605;136.75431111111112;0;249;Normal
19606;112.67057777777778;0;254;Normal
19607;174.43537777777777;2;243;Normal
19608;165.7712;2;249;Normal
19609;146.088;0;243;Normal
19610;104.5824;0;233;Normal
19611;116.08817777777777;0;242;Normal
19612;127.74595555555555;0;241;Normal
19613;115.29066666666667;0;230;Normal
19614;117.92426666666667;0;240;Normal
19615;112.99128888888889;0;217;Normal
19616;168.01386666666667;13;250;Normal
19617;138.73191111111112;0;244;Normal
